GEO.id2,Majority,MAX,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC55
36005034500,Public transportation (excluding taxicab),46.6,1480,42.6,36.8,5.8,46.6,5.3,0,0,5.5,44.2
36005034800,Public transportation (excluding taxicab),51.2,2684,33.3,28.9,4.4,51.2,11.3,0,0,4.1,46.8
36005035000,"Car, truck, or van",46.2,1058,46.2,44.5,1.7,42.5,2.2,0,3.1,6,40.1
36005035100,"Car, truck, or van",43.3,1708,43.3,33.1,10.2,35.6,9.4,1,0,10.7,45
36005035600,"Car, truck, or van",55.2,1130,55.2,49,6.2,39.3,2.9,0,0.6,1.9,46.8
36005035800,Public transportation (excluding taxicab),46,3738,45.3,37.5,7.8,46,4.9,1.2,1.5,1.1,45.7
36005035900,Public transportation (excluding taxicab),52,706,32.4,30.9,1.6,52,5.8,1.7,1.8,6.2,44.3
36005036000,"Car, truck, or van",54.3,1306,54.3,47.7,6.6,39.4,4.7,0.5,1,0.1,41.4
36005036100,Public transportation (excluding taxicab),74.3,1649,10.1,8.5,1.6,74.3,9.2,0,5.2,1.2,40.7
36005036300,Public transportation (excluding taxicab),74.2,2790,20.3,14.1,6.1,74.2,2.4,0,0,3.1,45.2
36005036400,Public transportation (excluding taxicab),49.8,1212,43.6,33.4,10.1,49.8,3.3,0,1.2,2.1,49.6
36005036501,Public transportation (excluding taxicab),63.3,1269,28.3,25.2,3.1,63.3,5,0,1.8,1.7,48.3
36005036502,Public transportation (excluding taxicab),57.6,819,23.6,22.6,1,57.6,14.7,0,2.1,2.1,36
36005036700,Public transportation (excluding taxicab),60.5,925,31.7,23.5,8.2,60.5,5.9,0,1.3,0.5,44.9
36005036800,Public transportation (excluding taxicab),51,949,48.4,43.1,5.3,51,0.6,0,0,0,45.8
36005036901,Public transportation (excluding taxicab),57.1,653,27.6,25.3,2.3,57.1,9.3,0,0.8,5.2,42.2
36005036902,Public transportation (excluding taxicab),64.1,649,19,15.3,3.7,64.1,14,0,2.9,0,47.6
36005037000,Public transportation (excluding taxicab),57.1,1131,34,32.5,1.5,57.1,5.7,0,3.1,0,51.5
36005037100,Public transportation (excluding taxicab),61.3,1618,19.5,19.1,0.4,61.3,4.1,0,1.1,14,44.9
36005037200,Public transportation (excluding taxicab),64.9,960,30.3,26.6,3.8,64.9,4.8,0,0,0,45.2
36005037300,Public transportation (excluding taxicab),64.3,2020,25.3,19.4,5.9,64.3,2.4,0,4,4,49.9
36005037400,Public transportation (excluding taxicab),63.1,1598,28.2,21.6,6.6,63.1,3.8,3.6,0,1.4,46.4
36005037504,Public transportation (excluding taxicab),52.8,1116,26.6,26.6,0,52.8,10.8,1.1,0,8.7,38.5
36005037600,Public transportation (excluding taxicab),53.9,1004,31.5,21.8,9.7,53.9,6,0,1.3,7.4,47.7
36005037800,Public transportation (excluding taxicab),70.8,1230,24.8,22.3,2.5,70.8,4.1,0,0.3,0,41.2
36005037900,Public transportation (excluding taxicab),80.4,1708,13.1,11.1,2,80.4,3.3,0,1.8,1.4,51
36005038000,Public transportation (excluding taxicab),57.8,1909,22.2,22.2,0,57.8,14.9,0,2.8,2.3,43.2
36005038100,Public transportation (excluding taxicab),67.1,3342,19.7,19.7,0,67.1,7.7,0,0.4,4.9,43
36005038200,Public transportation (excluding taxicab),48,1118,43.1,39.2,3.9,48,6.2,0,2.6,0.1,39.5
36005038301,Public transportation (excluding taxicab),68.7,1992,19.7,17.2,2.6,68.7,6.9,1,0,3.7,42.2
36005038302,Public transportation (excluding taxicab),83.6,1838,7.7,7,0.7,83.6,5.8,0,0.8,2,51.7
36005038500,Public transportation (excluding taxicab),69.2,1492,20.7,18.4,2.3,69.2,8,0,0,2.1,43.8
36005038600,Public transportation (excluding taxicab),59,3831,36.6,33.5,3.1,59,3.1,0,1.3,0,49
36005038700,Public transportation (excluding taxicab),57,1348,16.8,16.1,0.7,57,16.5,0,0,9.6,38.8
36005038800,Public transportation (excluding taxicab),46.3,1117,39.4,33.7,5.7,46.3,5.7,0,4.8,3.8,43.8
36005038900,Public transportation (excluding taxicab),66.2,2338,11.4,10.1,1.3,66.2,18.9,0,2.7,0.8,44.7
36005039000,Public transportation (excluding taxicab),65.9,1119,27.9,21.8,6.1,65.9,1.9,0,0,4.4,47
36005039100,Public transportation (excluding taxicab),59.6,2947,16.2,11.4,4.8,59.6,17.7,0,1.1,5.4,40.9
36005039200,Public transportation (excluding taxicab),59.3,796,33.9,31.3,2.6,59.3,5.2,0,0,1.6,47.5
36005039300,Public transportation (excluding taxicab),70.5,2690,15.1,12.1,3,70.5,7,0,2.7,4.7,44.8
36005039400,Public transportation (excluding taxicab),62,1960,25.9,20.1,5.8,62,7,0,2.1,2.9,47.8
36005039500,Public transportation (excluding taxicab),66.1,1432,23.8,17.9,5.9,66.1,2.8,0.3,0,6.9,52.9
36005039600,Public transportation (excluding taxicab),54,1606,42.3,37.6,4.7,54,1.4,0,0.7,1.6,44.9
36005039700,Public transportation (excluding taxicab),44.4,1219,14.7,8,6.7,44.4,28.5,0,1.6,10.7,33.2
36005039800,"Car, truck, or van",54,1609,54,48.7,5.3,42.7,1.1,0,1.2,1,43.7
36005039901,Public transportation (excluding taxicab),72.1,1969,16.7,14.7,2,72.1,8,0,0.5,2.8,44.4
36005039902,Public transportation (excluding taxicab),62,1960,16.5,11,5.6,62,14.3,1.2,4.1,1.8,39.7
36005040100,Public transportation (excluding taxicab),82.2,1627,11.2,8.2,3,82.2,5.5,0,0,1,47.6
36005040302,Public transportation (excluding taxicab),71.4,1862,12.8,12.4,0.4,71.4,10,0,1.1,4.7,43.9
36005040303,Public transportation (excluding taxicab),68.8,2162,20.6,18.3,2.3,68.8,7.3,0,0.8,2.5,42.9
36005040304,Public transportation (excluding taxicab),65.6,1487,7.1,6,1.1,65.6,19.5,0,1.3,6.5,37.1
36005040400,"Car, truck, or van",47.3,1558,47.3,40.6,6.7,47,2.6,0,0,3.1,42.3
36005040501,Public transportation (excluding taxicab),71.2,1752,10.5,7,3.5,71.2,13.5,0,2.6,2.2,44.6
36005040502,Public transportation (excluding taxicab),66.3,2953,13.3,10.9,2.4,66.3,15.9,0,2.1,2.4,41
36005040600,Public transportation (excluding taxicab),57.9,1804,27.8,22.8,5,57.9,7.4,3.6,1.7,1.6,47.4
36005040701,Public transportation (excluding taxicab),65.9,1606,22.1,13.8,8.3,65.9,9.3,0,0.9,1.7,49.9
36005040702,Public transportation (excluding taxicab),59.1,2812,29.1,25.1,4,59.1,7.3,0,1.7,3,43.3
36005040800,Public transportation (excluding taxicab),52.9,1887,37.3,33.8,3.5,52.9,4.8,0,1.3,3.7,48.2
36005040900,Public transportation (excluding taxicab),74.9,1444,17.2,16.6,0.7,74.9,6.6,0,0,1.3,54.3
36005041100,Public transportation (excluding taxicab),69.4,1469,21.2,13.7,7.6,69.4,6.1,1.4,1.2,0.6,47.1
36005041300,Public transportation (excluding taxicab),67.1,3855,25.6,20.3,5.3,67.1,6.4,0,0,0.8,41.5
36005041400,Public transportation (excluding taxicab),55.3,2189,37.5,30.4,7.1,55.3,4.2,0,1.1,1.9,45
36005041500,Public transportation (excluding taxicab),63.5,3030,22.6,21.4,1.3,63.5,10.9,0,1.8,1.2,40.1
36005041800,Public transportation (excluding taxicab),53,1846,35.9,26.9,9,53,6.5,0,0,4.6,42.3
36005041900,Public transportation (excluding taxicab),57.4,3057,26.1,15.5,10.6,57.4,15.7,0,0,0.9,47.4
36005042000,Public transportation (excluding taxicab),63.1,1386,30.7,22.9,7.8,63.1,2.6,0,1.7,2,52.6
36005042100,Public transportation (excluding taxicab),61.8,2552,12.5,9.2,3.3,61.8,21.2,0,1.2,3.3,39.3
36005042200,Public transportation (excluding taxicab),45.7,1384,40.6,35.1,5.5,45.7,7.2,0,5.7,0.9,46
36005042300,Public transportation (excluding taxicab),64.4,2000,19.5,18.9,0.6,64.4,6.9,3.5,0.5,5.4,46.8
36005042400,Public transportation (excluding taxicab),55.1,1123,38.6,35.2,3.4,55.1,1.7,0,1.6,3,54.9
36005042500,Public transportation (excluding taxicab),68.9,2518,16,10.7,5.3,68.9,8,0,0,7.1,48.4
36005042600,"Car, truck, or van",48.2,3268,48.2,41.2,7,44.3,5.2,0,1.6,0.6,42.9
36005042800,"Car, truck, or van",55.1,1040,55.1,39.8,15.3,35.4,1.5,1.7,0.2,6.1,42
36005042901,Public transportation (excluding taxicab),72,1616,16.5,13.4,3.1,72,6,1.9,1.5,2,46.5
36005042902,Public transportation (excluding taxicab),71.7,1599,16.4,13.6,2.8,71.7,8.6,0,1.5,1.8,51.7
36005043000,"Car, truck, or van",49.3,1588,49.3,41.7,7.6,45.5,3.3,0,1.8,0,40.5
36005043100,Public transportation (excluding taxicab),66.7,3930,17.9,13.4,4.5,66.7,8,0,1.8,5.5,47.6
36005043400,Public transportation (excluding taxicab),55.6,1792,38.5,32.3,6.2,55.6,5,0,0.9,0,48.3
36005043500,Public transportation (excluding taxicab),91.4,58,8.6,0,8.6,91.4,0,0,0,0,0
36005043600,"Car, truck, or van",58,1076,58,53.2,4.8,39,0,2.1,0.8,0,47.6
36005044200,Public transportation (excluding taxicab),55.8,1646,34.4,33.5,0.9,55.8,4.3,0,5.4,0,50.6
36005044400,Public transportation (excluding taxicab),51.1,1933,46.4,39.4,7,51.1,1,0,0.7,0.7,49.2
36005044800,"Car, truck, or van",56.9,1101,56.9,54,2.8,40.1,2.5,0,0,0.5,45
36005044901,"Car, truck, or van",46.6,751,46.6,40.3,6.3,39.9,6.1,0,0,7.3,44
36005044902,Public transportation (excluding taxicab),45.6,949,43.6,38.3,5.4,45.6,5.2,0,0.4,5.2,47.9
36005045101,Public transportation (excluding taxicab),51.8,803,36.1,34.5,1.6,51.8,3.5,0,1.4,7.2,39.8
36005045102,"Car, truck, or van",46.4,910,46.4,39.1,7.3,29,22.7,0,0,1.9,34.2
36005045600,"Car, truck, or van",67.2,1641,67.2,61,6.2,30.5,0,0,0,2.4,46.8
36005045800,Public transportation (excluding taxicab),76.1,1465,7.1,7.1,0,76.1,11.9,4.9,0,0,65.7
36005046000,Public transportation (excluding taxicab),51.6,981,35.5,21.4,14.1,51.6,11.2,1.7,0,0,41.5
36005046201,Public transportation (excluding taxicab),60.5,12831,33.9,30.8,3.1,60.5,3.1,0,1.3,1.2,52.4
36005046202,Public transportation (excluding taxicab),52.1,2992,37.4,32.5,4.9,52.1,5.5,0,0,4.9,47.6
36005048400,"Car, truck, or van",50.4,2169,50.4,41.6,8.8,41.4,6.6,0,0.5,1.1,43.7
36005050400,Public transportation (excluding taxicab),75.4,61,24.6,24.6,0,75.4,0,0,0,0,33.3
36005051600,"Car, truck, or van",67.3,2088,67.3,63.3,4,20.1,6,0,0.8,5.8,38.4
36047000100,Public transportation (excluding taxicab),61.2,2032,9.2,9.2,0,61.2,13.7,2.4,0,13.5,31.2
36047000200,Public transportation (excluding taxicab),66.7,679,12.7,9.1,3.5,66.7,13.1,5.9,0,1.6,39.6
36047000301,Public transportation (excluding taxicab),72.6,2120,7,5.5,1.6,72.6,8,1.7,3,7.6,34.3
36047000501,Public transportation (excluding taxicab),71.5,2449,4,2.8,1.2,71.5,12.4,1.5,2.3,8.4,29
36047000502,Public transportation (excluding taxicab),69.7,1745,5.8,5.3,0.5,69.7,10.5,2.3,1.6,10,30.6
36047000700,Public transportation (excluding taxicab),65.9,2413,5.8,4.6,1.2,65.9,10.4,3,2.6,12.2,33.1
36047000900,Public transportation (excluding taxicab),78.3,2735,2.2,2.2,0,78.3,11.2,3.2,2.2,3,29.7
36047001100,Public transportation (excluding taxicab),72.2,988,1.9,1.2,0.7,72.2,13.8,1.2,0.7,10.2,30.3
36047001300,Public transportation (excluding taxicab),56.9,982,11.1,11.1,0,56.9,23.3,3.7,0,5,27.8
36047001500,Public transportation (excluding taxicab),69.2,4113,7.4,6.2,1.2,69.2,12.6,3.1,1.2,6.5,31.6
36047001800,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36047002000,Public transportation (excluding taxicab),70.9,570,23,18.9,4,70.9,4.7,1.4,0,0,41.3
36047002100,Public transportation (excluding taxicab),63.9,3046,8.6,6.4,2.2,63.9,8.5,3.6,2.7,12.8,32.7
36047002200,Public transportation (excluding taxicab),62.5,1929,25.2,22.3,3,62.5,7.3,0,2.2,2.8,44.5
36047002300,Public transportation (excluding taxicab),73.6,1260,4.1,4.1,0,73.6,6.6,0.2,2.6,12.9,53.8
36047002901,Public transportation (excluding taxicab),78.2,1445,10.4,9.4,1,78.2,9.1,0,1.2,1.1,42.9
36047003000,"Car, truck, or van",51,860,51,42.8,8.3,34.3,11,0.8,1.4,1.4,41
36047003100,Public transportation (excluding taxicab),55.6,1262,11.2,8.6,2.5,55.6,20.9,5.3,0.9,6.1,29.9
36047003300,Public transportation (excluding taxicab),66.5,2318,11.1,8.9,2.2,66.5,8.2,3.1,3.4,7.8,30.9
36047003400,Public transportation (excluding taxicab),55.4,1566,31.7,25.1,6.6,55.4,9.3,0,0.3,3.3,46.1
36047003500,Public transportation (excluding taxicab),71.4,919,11.5,8.7,2.8,71.4,8.3,3.4,0,5.4,35.1
36047003600,Public transportation (excluding taxicab),61.1,2035,27.4,23.6,3.8,61.1,5.1,0.4,0.8,5.2,46.8
36047003700,Public transportation (excluding taxicab),82.1,766,2.9,2.5,0.4,82.1,7.3,0.5,1.6,5.6,31.2
36047003800,"Car, truck, or van",50.4,692,50.4,43.4,7.1,39.2,2.3,0,0,8.1,39.9
36047003900,Public transportation (excluding taxicab),72.4,1466,5.1,4.2,0.9,72.4,6.1,3.9,0,12.5,38.1
36047004100,Public transportation (excluding taxicab),73,2161,4.1,3,1.1,73,7.3,4.4,1.1,10.1,31.8
36047004300,Public transportation (excluding taxicab),70.6,2263,5,4.3,0.7,70.6,12.5,3.2,0.4,8.3,32
36047004400,Public transportation (excluding taxicab),42.9,1151,40.7,29.9,10.9,42.9,7.6,0,1.5,7.2,35.1
36047004500,Public transportation (excluding taxicab),68,2101,5.3,4.5,0.8,68,11.6,4.9,0.9,9.3,30.9
36047004600,Public transportation (excluding taxicab),49.6,526,30.8,27.2,3.6,49.6,10.3,0,0,9.3,43.1
36047004700,Public transportation (excluding taxicab),60.6,1115,18.3,13.9,4.4,60.6,5.7,3.3,4.6,7.4,39.1
36047004900,Public transportation (excluding taxicab),65.4,1322,8.5,6.9,1.7,65.4,8.9,5.1,1.1,11,39.2
36047005000,"Car, truck, or van",54.9,1205,54.9,45,9.9,36.6,4.2,0.6,0,3.7,43.1
36047005100,Public transportation (excluding taxicab),59.8,1555,10.4,9.3,1.1,59.8,8.6,9.2,2.2,9.8,37.2
36047005201,Public transportation (excluding taxicab),53.9,673,29.7,21,8.8,53.9,10.1,1,4,1.2,52.2
36047005202,Public transportation (excluding taxicab),63.1,1293,31.2,26.5,4.7,63.1,1.5,0,0.7,3.5,51.2
36047005300,Public transportation (excluding taxicab),41.8,1373,20.6,14,6.6,41.8,16,13.1,0.4,8.1,36
36047005400,Public transportation (excluding taxicab),62.8,1552,20.6,19.4,1.2,62.8,5.2,0.5,1.2,9.8,47.8
36047005601,Public transportation (excluding taxicab),64.4,1261,22.7,19.8,2.9,64.4,6.8,0,0,6.1,56.5
36047005602,Public transportation (excluding taxicab),60.6,938,22.2,19.6,2.6,60.6,12.9,0.7,0.2,3.4,46.5
36047005800,Public transportation (excluding taxicab),58.1,1528,24,21.8,2.2,58.1,12.2,1.6,0,4.1,47.8
36047005900,Public transportation (excluding taxicab),51.6,863,10.2,9,1.2,51.6,11.1,12.2,0.7,14.3,35.2
36047006000,Public transportation (excluding taxicab),64.4,1482,21.7,19.1,2.6,64.4,9.3,2,0.3,2.3,46.8
36047006200,Public transportation (excluding taxicab),67.1,1460,25.3,22.9,2.5,67.1,4.7,0,0.2,2.7,44.3
36047006300,Public transportation (excluding taxicab),74.3,1145,11.4,8.2,3.1,74.3,7.2,3.5,0,3.6,39.7
36047006400,Public transportation (excluding taxicab),58.7,1523,28.8,25.4,3.4,58.7,6.4,0.6,1.2,4.3,43.2
36047006500,Public transportation (excluding taxicab),65.8,3503,9.9,7.5,2.4,65.8,10.9,7.4,1.5,4.5,35.8
36047006600,Public transportation (excluding taxicab),57.5,1805,23.2,16.7,6.5,57.5,11.9,2,0.7,4.8,42.6
36047006700,Public transportation (excluding taxicab),63.5,2400,10.2,9.4,0.8,63.5,11.3,4,3,8,36.5
36047006800,Public transportation (excluding taxicab),57.9,2095,27.3,21,6.3,57.9,12.4,0.5,0,1.9,39.1
36047006900,Public transportation (excluding taxicab),69.6,2383,7.6,6.7,0.8,69.6,11.3,4.8,1.8,5,35.5
36047007000,Public transportation (excluding taxicab),65.6,1043,29.1,21.2,7.9,65.6,2.7,0,0,2.7,49.5
36047007100,Public transportation (excluding taxicab),70.7,1819,6.4,4.8,1.6,70.7,10.3,3.6,1.6,7.4,39.8
36047007200,Public transportation (excluding taxicab),56.5,878,22.6,6.3,16.3,56.5,19.6,0.8,0.6,0,41.1
36047007400,Public transportation (excluding taxicab),69.1,2379,11.3,7,4.3,69.1,18,0,1.6,0,43.4
36047007500,Public transportation (excluding taxicab),62.3,2785,8.1,5.4,2.8,62.3,5.4,5.2,1.7,17.4,33.9
36047007600,Public transportation (excluding taxicab),63.4,2172,13.7,8.6,5.1,63.4,16.1,3.7,0.4,2.9,43.4
36047007700,Public transportation (excluding taxicab),65.6,2939,11.2,10.6,0.5,65.6,9.7,1.4,1.3,10.8,35.4
36047007800,Public transportation (excluding taxicab),70.2,2757,11.1,9,2.1,70.2,13.2,3.2,1.5,0.9,42.4
36047008000,Public transportation (excluding taxicab),73.7,2003,11.5,8.6,2.9,73.7,13.6,0,0,1.1,41.2
36047008200,Public transportation (excluding taxicab),72.2,1943,12.7,10,2.7,72.2,11.3,0,2.5,1.3,38.1
36047008400,Public transportation (excluding taxicab),71.5,1952,10.2,5.9,4.3,71.5,9.2,2.5,3.2,3.3,37.4
36047008500,Public transportation (excluding taxicab),69.6,1775,13.6,8.6,5,69.6,14,0.9,1.9,0,44
36047008600,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36047008800,Public transportation (excluding taxicab),85.3,1639,2.9,2.9,0,85.3,7,3.4,0,1.5,44.3
36047009000,Public transportation (excluding taxicab),65.6,1624,15.9,8.4,7.5,65.6,10.3,3.4,1.4,3.4,49.7
36047009200,Public transportation (excluding taxicab),72.1,2427,8.8,7.3,1.5,72.1,11,3.7,2.7,1.7,43.4
36047009400,Public transportation (excluding taxicab),56.8,2453,27.6,14.6,13,56.8,13.9,0,0,1.8,47
36047009600,Public transportation (excluding taxicab),59.6,2840,16,11.9,4.1,59.6,21.5,0.3,0,2.6,40.7
36047009800,Public transportation (excluding taxicab),65,3102,16.1,8.6,7.4,65,15.6,1.5,0,1.9,49.3
36047010000,Public transportation (excluding taxicab),65.8,2847,14.3,8.5,5.7,65.8,17,1.4,0.8,0.8,47.2
36047010100,Public transportation (excluding taxicab),62.6,2254,16.5,10.2,6.4,62.6,13.3,2.4,2.6,2.6,40
36047010200,Public transportation (excluding taxicab),62.5,2368,14.7,5.9,8.8,62.5,21.1,1.1,0.5,0.1,42.8
36047010400,Public transportation (excluding taxicab),47.8,2868,30.4,15.7,14.7,47.8,20.4,0,0,1.4,42.4
36047010600,Public transportation (excluding taxicab),52.7,2172,25.8,7.2,18.6,52.7,21.3,0,0.2,0,49.2
36047010800,Public transportation (excluding taxicab),64.3,1915,18.1,6.8,11.3,64.3,14.5,0,0.5,2.6,44.4
36047011000,Public transportation (excluding taxicab),56.4,1037,22.9,17.1,5.8,56.4,13,3,2.9,1.8,44.6
36047011200,Public transportation (excluding taxicab),53.5,2426,17.1,10.4,6.7,53.5,23.2,0.5,1.7,4,38.6
36047011400,Public transportation (excluding taxicab),42,1532,19.1,14,5.2,42,30.9,0.9,2.3,4.8,39.1
36047011600,Public transportation (excluding taxicab),57.3,1693,26.9,12.9,14,57.3,9.6,0,2.8,3.4,56.3
36047011700,Public transportation (excluding taxicab),72.7,1847,12.6,8.7,3.9,72.7,5.6,0.8,1.2,7.1,38.6
36047011800,Public transportation (excluding taxicab),56.1,918,30.7,14.6,16.1,56.1,13.2,0,0,0,42.4
36047011900,Public transportation (excluding taxicab),68.6,947,10.8,10,0.7,68.6,8.2,2.3,1.6,8.4,34.1
36047012000,Public transportation (excluding taxicab),53.6,556,27.5,18.7,8.8,53.6,14.4,0,4.5,0,41.9
36047012100,Public transportation (excluding taxicab),65.5,1227,15.4,14.4,1,65.5,4.8,2,1.1,11.2,38
36047012200,Public transportation (excluding taxicab),64.3,2780,19,10.8,8.2,64.3,12.1,4,0,0.7,43.5
36047012600,Public transportation (excluding taxicab),58.4,1451,20.7,15.9,4.8,58.4,15,1.8,0.4,3.6,45
36047012700,Public transportation (excluding taxicab),74.3,2102,7.6,5.6,2,74.3,9.3,2.8,0.5,5.7,38.2
36047012801,Public transportation (excluding taxicab),61,961,27.7,17.3,10.4,61,6.7,0,2.6,2.1,49.8
36047012901,Public transportation (excluding taxicab),73.2,1611,2.5,2.5,0,73.2,9.3,2.5,1.2,11.3,35.7
36047012902,Public transportation (excluding taxicab),78.7,1206,5.2,5.2,0,78.7,3.6,1.1,3.7,7.6,36.6
36047013000,Public transportation (excluding taxicab),65.8,2203,16.7,15.3,1.5,65.8,8.6,0.3,1.2,7.4,45.8
36047013100,Public transportation (excluding taxicab),71.2,2654,9,7.9,1.2,71.2,9.4,2.5,0.9,7,38.8
36047013200,Public transportation (excluding taxicab),46.3,874,37.8,24.7,13,46.3,14.1,0.8,1,0,38.6
36047013300,Public transportation (excluding taxicab),68.6,2656,7.1,4.6,2.5,68.6,9.4,2.6,0.9,11.4,38
36047013400,Public transportation (excluding taxicab),61,2091,24.2,16.9,7.4,61,11.1,0.6,1.3,1.7,44.6
36047013500,Public transportation (excluding taxicab),67.2,2102,12.6,12.2,0.4,67.2,6.4,1.7,3.8,8.4,42.2
36047013600,Public transportation (excluding taxicab),61,1983,26.8,20.6,6.2,61,6,0.4,0.5,5.3,43.7
36047013700,Public transportation (excluding taxicab),71.3,1917,12.4,11.9,0.5,71.3,7.5,0.4,0,8.5,39.3
36047013800,Public transportation (excluding taxicab),54.1,1550,27.5,26.3,1.2,54.1,15.7,0,1.1,1.7,40.4
36047013900,Public transportation (excluding taxicab),73.5,2204,10.2,8.4,1.7,73.5,6.5,5.4,0,4.4,36.8
36047014000,Public transportation (excluding taxicab),53.9,965,37.8,32.6,5.2,53.9,7.4,0,0.6,0.3,43.1
36047014100,Public transportation (excluding taxicab),69.8,1938,12.6,6,6.6,69.8,2.9,4.5,0.8,9.3,42
36047014200,Public transportation (excluding taxicab),58.1,1460,26.4,25.1,1.3,58.1,10.3,1,0,4.2,41.4
36047014300,Public transportation (excluding taxicab),57.8,2349,17.4,13.4,4,57.8,12.3,1.4,1.6,9.6,37.6
36047014500,Public transportation (excluding taxicab),66.9,2546,12.1,8.4,3.7,66.9,10.6,3.9,1.1,5.4,40.3
36047014700,Public transportation (excluding taxicab),62,1403,18.6,13.8,4.8,62,6.6,5.7,0.4,6.8,44.8
36047014800,Public transportation (excluding taxicab),46.7,518,38.6,36.9,1.7,46.7,8.3,0,4.4,1.9,40.3
36047014900,Public transportation (excluding taxicab),68.3,3807,14,12,2.1,68.3,6,3.6,0.9,7.2,42.5
36047015000,Public transportation (excluding taxicab),46.2,706,37.7,29.7,7.9,46.2,8.8,0,0,7.4,39.7
36047015100,Public transportation (excluding taxicab),67.6,2293,11.5,8.6,2.9,67.6,7,1.7,1.3,10.9,37.9
36047015200,"Car, truck, or van",40.8,1132,40.8,31.7,9.1,40,12.2,0.6,1.1,5.3,40.2
36047015300,Public transportation (excluding taxicab),67.5,1626,10.6,7.4,3.2,67.5,6,4.3,0.6,11.1,35.7
36047015400,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36047015500,Public transportation (excluding taxicab),59.7,1978,9.9,9,0.9,59.7,11.5,8.9,0.5,9.5,37.4
36047015700,Public transportation (excluding taxicab),68,2484,5.8,5.8,0,68,6.6,4.7,0.6,14.3,41.3
36047015900,Public transportation (excluding taxicab),67.2,3306,6.8,5.5,1.3,67.2,8.7,2.8,0.8,13.7,35.2
36047016000,Public transportation (excluding taxicab),61.1,1920,26.9,19.3,7.6,61.1,9.2,0.6,0.6,1.6,42.4
36047016100,Public transportation (excluding taxicab),76.5,1764,6,5.6,0.4,76.5,2.3,4.5,1.1,9.6,36.3
36047016200,Public transportation (excluding taxicab),62.8,1149,25.2,23.2,2,62.8,7.4,0,0,4.6,44.3
36047016300,Public transportation (excluding taxicab),69.5,2070,9.7,9.3,0.4,69.5,9,2.9,0.4,8.6,38
36047016400,"Car, truck, or van",58.7,349,58.7,31.8,26.9,21.2,6,0,0,14,30.2
36047016500,Public transportation (excluding taxicab),66.9,3572,8.5,5.5,3,66.9,9.2,0.8,0.5,14.2,40.4
36047016600,"Car, truck, or van",48.5,880,48.5,33.6,14.9,31.1,12.7,0.6,1.4,5.7,35.9
36047016700,Public transportation (excluding taxicab),72.5,3356,8.2,5.9,2.3,72.5,9.3,2.4,0,7.6,38.5
36047016800,Public transportation (excluding taxicab),47.5,716,41.6,37.4,4.2,47.5,4.6,0,0,6.3,50.7
36047016900,Public transportation (excluding taxicab),71.8,2742,11,11,0,71.8,8,2.2,0.4,6.5,36.6
